userId,month,date,sleep_start_time,sleep_end_time,sleep_min,sleep_efficiency,awaken_min,awaken_moments,cal_consume,active_cal,walks,distance,stairs,active_ratio,nap_total_freq,nap_total_time
9,6,3,1738,2003,242,0.9132,23,13,2064,871,6035,4.11,2,0.2549,0,0
10,4,23,1580,2032,452,1,0,0,2583,679,10311,8.06,13,0.1195,0,0
10,4,24,1590,2055,465,1,0,0,2898,0,13389,10.02,17,0,0,0
10,4,25,1471,1971,489,0.978,11,0,2798,0,11473,8.53,17,0,0,0
10,4,26,1497,2006,501,0.9843,8,0,3010,1551,15589,11.43,17,0.3316,0,0
10,4,27,1729,2147,416,0.9952,2,0,2918,1465,11429,8.37,16,0.3519,0,0
10,4,28,1576,2092,494,0.9574,18,1,2891,1448,11217,8.19,11,0.3167,0,0
10,4,29,1544,1959,365,0.8795,50,29,2305,705,5290,3.86,7,0.1978,1,115
10,4,30,1700,2138,384,0.8767,54,25,2637,1058,6903,5.04,7,0.2232,0,0
10,5,1,1699,1908,209,1,0,0,2932,1458,13819,10.09,25,0.2951,1,133
10,5,2,1592,2069,397,0.8323,80,24,3007,1524,12657,10,19,0.2895,1,58
10,5,3,1772,2103,261,0.7885,70,8,3182,1734,13741,10.2,29,0.3693,0,0
10,5,4,1584,2017,410,0.9469,23,1,3442,1853,19238,14.1,27,0.3414,0,0
10,5,5,1602,2105,453,0.9006,50,35,3423,2107,18340,13.39,19,0.4375,0,0
10,5,6,1514,2078,484,0.8582,80,49,3182,1772,17070,12.46,25,0.3657,0,0
10,5,7,2136,2383,229,0.9271,18,17,2976,1645,11853,8.65,0,0.4561,0,0
10,5,8,1646,2082,386,0.8853,50,20,2292,723,5701,4.16,4,0.1466,0,0
10,5,9,1581,2022,373,0.8458,68,35,3102,1613,15173,11.55,19,0.3184,0,0
10,5,10,1621,2012,330,0.844,61,30,2422,806,6206,4.81,10,0.1989,1,85
10,5,11,1508,2204,609,0.875,87,48,2853,1216,9584,7.67,18,0.2267,0,0
10,5,12,1648,2158,400,0.7843,110,34,2036,328,2286,1.67,4,0.1382,1,153
10,5,13,1685,1952,223,0.8352,44,20,2728,1136,9973,7.39,22,0.2503,0,0
10,5,14,1540,2056,461,0.8934,55,41,2592,1000,8870,6.52,15,0.1661,0,0
10,5,15,1706,2046,313,0.9206,27,30,2895,1366,12031,8.78,22,0.3145,2,196
10,5,16,1536,2060,459,0.876,65,40,3351,1940,17637,12.88,23,0.3637,1,81
10,5,17,1598,2014,351,0.8438,65,32,2634,1030,10442,7.62,9,0.2443,0,0
10,5,18,1635,2113,426,0.8912,52,25,3418,2020,18338,13.39,15,0.3737,0,0
10,5,19,1625,2280,557,0.8504,98,61,3610,2285,18415,13.83,37,0.433,0,0
10,5,20,1577,1965,322,0.8299,66,21,2295,666,4553,3.32,9,0.1947,0,0
10,5,21,1715,2254,506,0.9388,33,1,3179,1709,11934,8.82,13,0.3001,0,0
10,5,22,1772,2062,259,0.8931,31,0,3072,1525,15385,11.56,5,0.3049,0,0
10,5,23,1647,2008,355,0.9834,6,0,3202,1723,11376,8.3,15,0.3414,0,0
10,5,24,1712,2016,249,0.8191,55,19,2932,1373,9926,7.25,5,0.2787,0,0
10,5,25,1527,2221,577,0.8314,117,45,2736,1162,9357,6.83,13,0.2137,0,0
10,5,26,1629,2231,574,0.9535,28,0,2459,797,5203,3.8,7,0.2329,0,0
10,5,27,1689,1977,213,0.7396,75,10,2361,737,5631,4.11,5,0.1919,1,160
10,5,28,1790,2373,495,0.8491,88,27,2736,1165,10812,8.14,21,0.2311,0,0
10,5,29,1798,2039,215,0.8921,26,18,2364,719,5481,4,10,0.1725,0,0
10,5,30,1667,2048,334,0.8766,47,24,2647,1059,8753,6.39,12,0.185,0,0
10,5,31,1772,2012,201,0.8375,39,18,3150,1625,10050,7.34,8,0.317,0,0
10,6,1,1625,2288,577,0.8703,86,48,3068,1542,10796,7.88,6,0.2689,0,0
10,6,2,1710,2233,465,0.8891,58,40,2498,843,5591,4.08,10,0.2429,0,0
10,6,3,1652,1968,273,0.8639,43,14,3146,1666,10769,8.57,13,0.3561,1,75
11,4,23,1704,2100,339,0.8561,57,43,1755,480,6122,4.26,19,0.1168,0,0
11,4,24,1683,2104,367,0.8717,54,21,1701,405,5251,3.65,14,0.1091,0,0
11,4,25,1646,2036,340,0.8718,50,35,1837,564,6640,4.62,11,0.1529,0,0
11,4,26,1588,2146,468,0.8387,90,44,1423,87,429,0.3,0,0.0333,0,0
11,4,27,2021,2290,233,0.8662,36,27,2029,830,13021,9.06,20,0.2276,1,106
11,4,28,1529,1834,269,0.882,36,19,1693,391,4409,3.07,4,0.1052,1,181
11,4,29,1688,1853,155,0.9394,10,1,1590,295,1587,1.1,1,0.1173,0,0
11,4,30,1560,1775,192,0.893,23,17,1870,696,5639,3.92,2,0.1951,0,0
11,5,1,1972,2216,216,0.8852,28,23,1727,460,3912,2.72,12,0.1521,2,242
11,5,2,1648,2123,387,0.8147,88,27,1729,430,3803,2.65,9,0.1063,0,0
11,5,3,1578,2070,422,0.8577,70,42,1764,482,6165,4.29,16,0.1315,0,0
11,5,4,1816,1992,166,0.9432,10,1,1385,39,182,0.13,0,0.0179,0,0
11,5,5,1532,2200,593,0.8877,75,48,1582,265,2620,1.82,4,0.064,0,0
11,5,6,1725,2221,410,0.8266,86,42,2211,1004,15076,10.79,9,0.2781,0,0
11,5,7,1585,1832,217,0.8785,30,17,1542,211,1938,1.35,0,0.0751,0,0
11,5,8,1480,2023,487,0.8969,56,36,1789,520,6591,4.59,9,0.1156,0,0
11,5,9,1539,1891,307,0.8722,45,23,1691,390,5856,4.08,12,0.1114,0,0
11,5,10,-1,-1,-1,-1,-1,-1,2173,981,10723,7.46,35,0.2507,-1,-1
11,5,11,1641,2056,375,0.9036,40,29,1906,696,7514,5.23,16,0.1395,0,0
11,5,12,1500,2028,475,0.8996,53,2,2498,1404,19581,13.85,36,0.3168,0,0
11,5,13,1009,1299,275,0.9483,12,1,1498,167,1894,1.32,0,0.0803,1,86
11,5,14,1460,2036,497,0.8628,79,31,2007,733,9578,6.66,15,0.1425,0,0
11,5,15,1665,2106,390,0.8844,51,31,1811,564,5372,3.74,7,0.1919,0,0
11,5,16,1792,2076,249,0.8768,35,25,1817,546,7421,5.17,14,0.15,0,0
11,5,17,1679,1985,275,0.8987,31,21,1877,625,7345,5.11,10,0.1478,0,0
11,5,18,1574,2268,627,0.9035,67,45,2048,824,10723,7.46,8,0.1982,0,0
11,5,19,1604,1915,264,0.8489,47,18,1452,119,846,0.59,0,0.0589,0,0
11,5,20,1570,1700,117,0.9,13,2,2091,880,6152,4.28,4,0.2274,0,0
11,5,21,1514,1994,428,0.8917,52,27,1952,726,9612,6.84,6,0.1396,0,0
11,5,22,1654,2039,336,0.8727,49,33,1564,256,2383,1.66,0,0.1158,1,220
11,5,23,1690,2095,382,0.9432,23,0,1814,549,5826,4.05,14,0.1534,0,0
11,5,24,1626,2020,362,0.9188,32,0,1884,668,7640,5.32,9,0.194,0,0
11,5,25,1602,2030,385,0.8995,42,2,2503,1405,18831,13.24,56,0.3219,0,0
11,5,26,1556,2119,505,0.897,58,40,1881,658,8587,5.98,10,0.1856,0,0
11,5,27,1414,1554,128,0.9143,11,1,1398,47,289,0.2,0,0.0211,0,0
11,5,28,1686,2137,386,0.8559,65,26,1900,674,9225,6.42,14,0.1379,0,0
11,5,29,1480,2098,569,0.9207,48,3,1768,492,6163,4.29,13,0.1374,0,0
11,5,30,-1,-1,-1,-1,-1,-1,2115,932,11953,8.32,32,0.2892,-1,-1
11,5,31,1403,2032,526,0.8362,103,30,1936,726,9738,6.78,20,0.1409,0,0
11,6,1,-1,-1,-1,-1,-1,-1,2311,1158,12101,8.42,31,0.3621,-1,-1
11,6,2,1496,2079,494,0.8473,89,29,2483,1365,16243,11.51,8,0.2663,1,65
11,6,3,1602,1832,193,0.8391,37,18,1878,647,6963,4.85,5,0.2156,0,0
12,4,23,1923,2205,239,0.8475,43,20,2050,341,685,0.5,0,0.0753,1,138
12,4,24,1614,1963,293,0.8395,56,18,1998,260,1403,1.03,0,0.0509,0,0
12,4,25,1878,2062,161,0.875,23,17,1867,199,763,0.56,2,0.0478,1,151
12,4,26,1690,1957,235,0.8801,32,21,2048,414,3274,2.41,5,0.0742,2,162
12,4,27,1784,2224,388,0.8818,52,27,2555,928,6624,4.93,4,0.1802,1,97
12,4,28,1661,2095,357,0.8226,77,27,2469,833,4040,2.97,1,0.2205,1,149
12,4,29,1533,2028,399,0.8061,96,23,2310,696,5897,4.33,10,0.136,0,0
12,4,30,-1,-1,-1,-1,-1,-1,1932,108,1982,1.46,2,0.0307,-1,-1
12,5,1,-1,-1,-1,-1,-1,-1,1712,0,44,0.03,0,0,-1,-1
12,5,2,1752,1955,175,0.8621,28,13,2125,412,4966,3.65,4,0.0527,0,0
12,5,3,1797,2116,268,0.8401,51,18,1703,13,23,0.02,0,0.0032,0,0
12,5,4,-1,-1,-1,-1,-1,-1,1875,222,1802,1.32,5,0.0392,-1,-1
12,5,5,-1,-1,-1,-1,-1,-1,1692,0,0,0,0,0,-1,-1
12,5,6,1895,2266,312,0.841,59,26,1836,126,542,0.4,0,0.0211,1,102
12,5,7,2010,2145,114,0.8444,21,1,2512,901,4234,3.3,5,0.1542,0,0
12,5,8,1740,2030,245,0.8448,45,20,2154,502,4511,3.32,4,0.0924,1,107
12,5,9,1702,1952,206,0.824,44,13,1877,185,992,0.73,1,0.0382,0,0
12,5,10,801,1079,242,0.8705,36,19,2158,522,2911,2.14,1,0.125,1,144
12,5,11,1574,1833,221,0.8533,38,18,2186,419,2047,1.5,0,0.0688,1,128
12,5,12,1694,2098,347,0.8589,57,30,2848,1287,8205,6.03,6,0.2259,0,0
12,5,13,1653,1894,204,0.8465,37,13,1929,266,917,0.67,0,0.0559,0,0
12,5,14,1595,2099,445,0.8829,59,38,1746,59,288,0.21,0,0.0179,1,168
12,5,15,1572,1978,344,0.8473,62,20,1942,282,2205,1.62,0,0.0736,0,0
12,5,16,1588,2029,375,0.8503,66,25,2052,395,2481,1.82,4,0.0792,0,0
12,5,17,1674,1966,241,0.8253,51,19,2201,566,3161,2.32,4,0.14,1,145
12,5,18,1632,1997,309,0.8466,56,35,2253,657,4533,3.33,3,0.1481,1,62
12,5,19,1682,2109,359,0.8407,68,26,2257,678,3780,2.78,1,0.1571,0,0
12,5,20,1656,1952,234,0.7905,62,18,2013,386,3209,2.66,2,0.0981,1,180
12,5,21,1567,1996,363,0.8462,66,31,1911,267,2394,1.76,3,0.0541,1,234
12,5,22,1675,1946,243,0.8967,28,0,1994,349,2082,1.53,2,0.1071,0,0
12,5,23,1690,1939,196,0.7871,53,17,2144,468,3393,2.49,6,0.1085,1,166
12,5,24,1612,1948,291,0.8661,45,31,2356,686,5310,3.9,6,0.1263,1,86
12,5,25,1551,1848,249,0.8384,48,21,2321,651,4164,3.06,6,0.141,1,95
12,5,26,1801,2396,493,0.8286,102,37,2730,1161,7608,5.59,10,0.2203,0,0
12,5,27,1577,1959,335,0.877,47,30,2575,1056,4063,2.99,9,0.247,0,0
12,5,28,1703,2148,356,0.8,89,24,2227,591,3061,2.25,1,0.1241,1,54
12,5,29,1504,1959,379,0.833,76,24,1966,290,1820,1.34,2,0.0723,0,0
12,5,30,1648,2011,315,0.8678,48,13,2053,364,2337,1.72,1,0.0832,0,0
12,5,31,1555,1938,317,0.8277,66,19,1838,156,1140,0.84,1,0.0353,0,0
12,6,1,1633,1839,181,0.8786,25,12,2013,346,1561,1.15,3,0.0747,0,0
12,6,2,1626,2243,535,0.8671,82,44,2554,935,7402,5.44,9,0.1644,0,0
12,6,3,1777,1920,127,0.8881,15,3,1819,145,872,0.64,0,0.0413,0,0
13,4,23,1702,1966,232,0.8788,32,13,1972,651,6123,4.14,9,0.197,0,0
13,4,24,1786,2187,362,0.9027,39,25,1851,495,4495,3.04,8,0.1416,1,127
13,4,25,1640,2149,460,0.9037,49,33,1998,644,7353,5.1,3,0.1529,0,0
13,4,26,1778,2239,406,0.8807,55,24,2747,1562,11654,7.75,5,0.3798,0,0
13,4,27,1650,2216,490,0.8657,76,40,2627,1459,11802,7.98,1,0.349,0,0
13,4,28,1844,2307,411,0.8877,52,38,1936,574,5882,3.98,9,0.1646,0,0
13,4,29,1596,2064,416,0.8889,52,30,1970,617,7511,5.08,9,0.1595,0,0
13,4,30,1701,2141,390,0.8864,50,29,2039,722,7975,5.39,13,0.1973,0,0
13,5,1,1684,2201,466,0.9014,51,32,2230,914,10889,7.36,6,0.2476,1,142
13,5,2,1753,1954,182,0.9055,19,14,2151,821,9133,6.37,13,0.2121,0,0
13,5,3,1736,2272,470,0.8769,66,26,2422,1198,12299,8.35,12,0.2403,0,0
13,5,4,1683,2193,442,0.8667,68,23,2061,727,8467,5.72,11,0.2022,0,0
13,5,5,1719,1989,234,0.8667,36,13,1994,640,6346,4.29,12,0.1762,0,0
13,5,6,1609,2229,552,0.8903,68,36,1929,564,4982,3.37,10,0.1375,0,0
13,5,7,1838,2166,272,0.8293,56,22,1867,503,4214,2.85,6,0.179,0,0
13,5,8,1757,2255,425,0.8534,73,27,2039,682,8205,5.55,9,0.1778,1,160
13,5,9,1655,1947,252,0.863,40,12,1797,403,4132,2.88,6,0.1029,0,0
13,5,10,1994,2258,236,0.8939,28,21,2750,1598,14058,9.5,8,0.3386,1,230
13,5,11,1757,2242,402,0.8289,83,29,2421,1206,11070,7.48,10,0.3042,0,0
13,5,12,1638,2231,508,0.8567,85,33,1868,471,4388,2.97,2,0.1297,0,0
13,5,13,1947,2316,349,0.9458,15,2,1814,406,4433,3,2,0.1262,0,0
13,5,14,1575,1928,308,0.8725,45,20,2034,731,5728,3.87,2,0.1978,0,0
13,5,15,1598,2170,515,0.9003,57,32,2209,905,10024,6.78,15,0.2013,0,0
13,5,16,1713,2078,288,0.789,77,15,1963,639,6091,4.12,5,0.2071,0,0
13,5,17,1913,2277,315,0.8654,49,16,2703,1515,15351,10.44,9,0.3132,0,0
13,5,18,1930,2446,497,0.9632,11,3,1891,549,5115,3.46,2,0.1393,0,0
13,5,19,1625,2238,571,0.9315,42,4,1829,447,4891,3.31,5,0.1308,0,0
13,5,20,1868,2196,317,0.9665,11,1,2075,804,7757,5.24,4,0.2766,0,0
13,5,21,1836,2305,408,0.8699,61,21,2250,1007,11983,8.13,9,0.2649,1,138
13,5,22,1883,2186,257,0.8482,46,16,2062,740,7561,5.14,5,0.2127,1,51
13,5,23,1790,1953,157,0.9632,6,0,1739,330,3711,2.51,3,0.0721,0,0
13,5,24,1349,2253,814,0.9004,90,53,2122,800,10241,6.92,8,0.1579,1,157
13,5,25,1787,2280,451,0.9148,42,29,1976,676,4656,3.15,3,0.3743,0,0
13,5,26,1895,2175,258,0.9214,22,17,1900,556,4784,3.23,4,0.1677,1,109
13,5,27,1851,2342,480,0.9776,11,0,2248,984,8781,5.94,3,0.2589,0,0
13,5,28,2049,2211,140,0.8642,22,1,2103,770,8324,5.63,12,0.2032,0,0
13,5,29,1183,1433,226,0.904,24,16,1974,616,8551,5.78,5,0.1312,0,0
13,5,30,1199,1506,280,0.9121,27,13,1984,635,7588,5.13,6,0.1055,1,245
13,5,31,-1,-1,-1,-1,-1,-1,2376,1130,8741,5.91,5,0.3041,-1,-1
13,6,1,1600,2037,382,0.8741,55,29,1585,145,1322,0.89,0,0.0305,0,0
13,6,2,1569,2201,559,0.8845,73,6,1931,581,5947,4.02,8,0.1624,0,0
13,6,3,1707,2262,499,0.8991,56,34,1722,317,3820,2.58,10,0.1287,1,124
14,4,23,1718,2057,268,0.7906,71,24,2095,642,5737,4.09,11,0.2182,1,119
14,4,24,1511,1977,412,0.8841,54,30,2248,843,7984,5.64,16,0.1969,0,0
14,4,25,1721,2194,413,0.8732,60,35,2412,1048,10913,7.92,11,0.2967,1,134
14,4,26,1898,2108,182,0.8667,28,16,2527,1131,12239,9.59,16,0.2603,0,0
14,4,27,1745,2150,337,0.8321,68,30,2383,1014,9241,6.56,16,0.215,1,70
14,4,28,1705,2142,377,0.8627,60,40,2220,821,6497,4.59,1,0.2181,0,0
14,4,29,1598,1969,320,0.8625,51,27,2451,1094,10970,7.74,11,0.257,0,0
14,4,30,1579,2185,520,0.8581,86,50,2519,1129,13561,9.65,29,0.2252,0,0
14,5,1,1723,1904,149,0.8232,32,7,2377,985,10046,7.09,13,0.2838,0,0
14,5,2,1626,2137,431,0.8434,80,38,2605,1312,11171,7.96,9,0.2738,0,0
14,5,3,1658,2129,412,0.8747,59,49,2633,1315,14163,10.38,33,0.3161,0,0
14,5,4,-1,-1,-1,-1,-1,-1,2258,835,7892,6.31,7,0.2072,-1,-1
14,5,5,1895,2323,378,0.8832,50,43,2366,929,8716,6.27,10,0.1402,0,0
14,5,6,1715,2189,429,0.9051,45,43,2107,580,3122,2.2,4,0.1589,0,0
14,5,7,1230,1804,509,0.8868,65,50,2209,790,7650,5.4,12,0.1986,1,90
14,5,8,1676,2225,489,0.8907,60,46,2143,742,6770,4.78,11,0.3111,1,108
14,5,9,1605,2184,499,0.8618,80,51,2462,1149,11986,8.51,16,0.3195,0,0
14,5,10,1799,2098,256,0.8562,43,27,2956,1708,18742,13.45,26,0.4304,0,0
14,5,11,1522,1893,325,0.876,46,34,2463,1087,8145,5.81,10,0.2338,1,224
14,5,12,1801,2192,348,0.89,43,36,2381,982,7100,5.34,17,0.2902,0,0
14,5,13,-1,-1,-1,-1,-1,-1,2400,1007,9257,6.54,6,0.239,-1,-1
14,5,14,1684,2287,526,0.8723,77,56,2495,1156,12136,8.57,20,0.1895,0,0
14,5,15,1640,1934,258,0.8776,36,19,3080,1883,20043,15.05,18,0.4666,0,0
14,5,16,1673,2200,467,0.8861,60,39,2291,910,8909,6.36,10,0.1848,0,0
14,5,17,1740,2035,256,0.8678,39,22,2876,1606,17590,13.17,25,0.3742,0,0
14,5,18,1503,1827,293,0.9043,31,21,3008,1769,16642,12.6,16,0.3643,2,199
14,5,19,1869,2158,261,0.9031,28,25,2418,1077,8963,6.33,13,0.3499,1,194
14,5,20,1682,1970,244,0.8472,44,20,2309,821,5950,4.2,10,0.1814,1,91
14,5,21,1711,2163,390,0.8628,62,40,2394,1018,9668,6.83,11,0.2222,0,0
14,5,22,1749,2132,335,0.8747,48,24,2781,1569,13186,9.4,15,0.3984,0,0
14,5,23,-1,-1,-1,-1,-1,-1,2126,685,6755,4.77,7,0.1484,-1,-1
14,5,24,1541,1782,216,0.8963,25,1,1599,80,870,0.61,15,0.0139,1,169
14,5,25,1620,2228,528,0.8684,71,6,2378,901,7577,5.34,8,0.2225,0,0
14,5,26,1760,2136,362,0.9628,14,0,2333,954,7943,5.6,16,0.3266,1,82
14,5,27,1964,2251,267,0.9303,20,0,2725,1438,14259,10.2,21,0.3492,1,174
14,5,28,1639,2201,484,0.8612,78,51,2215,754,7115,5.02,16,0.1789,0,0
14,5,29,1636,2266,545,0.8651,85,55,2239,783,8319,5.94,12,0.2162,0,0
14,5,30,1722,2103,338,0.8871,43,31,2388,964,10891,7.69,13,0.2651,0,0
14,5,31,1650,2004,313,0.8842,41,20,2914,1698,16601,11.72,21,0.3783,0,0
14,6,1,1833,2211,326,0.8624,52,29,2810,1455,13672,9.65,13,0.31,1,165
14,6,2,1702,2166,395,0.8513,69,41,2004,483,2802,1.98,1,0.1672,0,0
14,6,3,1747,2197,386,0.8578,64,35,2405,1005,10569,7.46,13,0.2405,0,0
15,4,23,1280,1909,516,0.8203,113,49,1631,546,9250,6.11,16,0.1699,0,0
15,4,24,1571,1975,346,0.8564,58,35,1746,690,11777,7.82,14,0.2512,0,0
15,4,25,1560,1980,359,0.8548,61,31,1685,613,10157,6.71,9,0.1774,0,0
15,4,26,1504,1970,400,0.8584,66,30,1831,784,15109,9.99,17,0.2309,2,216
15,4,27,1588,2087,418,0.8377,81,35,1249,87,453,0.3,0,0.048,0,0
15,4,28,1430,1883,414,0.9139,37,3,1599,537,6640,4.42,6,0.2082,0,0
15,4,29,1496,2041,472,0.8661,73,40,1744,699,9489,6.27,9,0.2325,0,0
15,4,30,1454,2012,484,0.8674,74,52,1742,694,11478,7.59,16,0.253,1,66
15,5,1,1474,2033,475,0.8497,84,45,1609,532,8174,5.4,12,0.1914,0,0
15,5,2,1496,1952,389,0.8531,67,37,1764,722,12174,8.05,18,0.2637,1,61
15,5,3,1771,2028,242,0.9416,15,17,1864,854,12515,8.31,20,0.2731,1,180
15,5,4,1503,1985,416,0.8631,66,34,1866,872,9911,6.55,11,0.3658,1,204
15,5,5,1511,2018,418,0.8245,89,37,1809,780,13677,9.04,26,0.2294,0,0
15,5,6,1482,2103,534,0.8599,87,40,1646,575,9919,6.56,5,0.1852,0,0
15,5,7,1615,2025,369,0.9,41,10,2072,1137,12861,8.5,22,0.4268,1,116
15,5,8,1460,1936,363,0.7626,113,28,1680,593,9530,6.3,15,0.2188,1,116
15,5,9,1453,1993,472,0.8741,68,46,1977,989,18485,12.22,22,0.3151,1,85
15,5,10,1566,2011,375,0.8427,70,37,1983,968,14808,9.79,25,0.2955,1,51
15,5,11,1457,1983,442,0.8403,84,36,1879,849,12691,8.39,24,0.2349,0,0
15,5,12,1410,2033,533,0.8555,90,45,1575,487,7135,4.72,9,0.1639,0,0
15,5,13,1559,2019,380,0.8261,80,32,1558,444,7253,4.79,6,0.1589,0,0
15,5,14,1476,1969,425,0.8621,68,28,1799,778,12035,7.96,18,0.2426,0,0
15,5,15,1467,2081,541,0.8811,73,38,1753,713,11051,7.3,17,0.1994,0,0
15,5,16,1469,2044,502,0.873,73,43,1666,617,9777,6.46,6,0.2261,0,0
15,5,17,1427,2010,483,0.8285,100,41,1701,633,10443,6.9,20,0.2113,0,0
15,5,18,1443,2079,539,0.8475,97,42,1672,600,10258,6.78,17,0.2063,0,0
15,5,19,1451,1920,399,0.8507,70,28,1772,753,10622,7.02,6,0.2994,0,0
15,5,20,1444,2047,503,0.8342,100,44,1392,274,3529,2.33,2,0.1169,1,135
15,5,21,1359,2013,523,0.7997,131,38,1644,571,8721,5.76,11,0.2136,0,0
15,5,22,1478,2025,454,0.83,93,28,1512,404,5861,3.87,9,0.1975,1,113
15,5,23,1392,2007,527,0.8569,88,46,1856,833,13848,9.15,16,0.2707,0,0
15,5,24,1499,1976,391,0.8197,86,38,1618,535,8496,5.62,11,0.1973,0,0
15,5,25,1863,2101,210,0.8824,28,17,1674,613,8748,5.78,10,0.2127,0,0
15,5,26,1476,1997,419,0.8042,102,37,1325,173,1826,1.21,5,0.0585,1,104
15,5,27,1300,1963,580,0.8748,83,42,1673,636,8497,5.62,7,0.2315,0,0
15,5,28,1415,2041,520,0.8307,106,37,1673,604,9829,6.5,15,0.2416,0,0
15,5,29,1324,1930,503,0.83,103,49,1665,586,8998,5.95,12,0.2184,0,0
15,5,30,1471,2014,468,0.8619,75,42,1972,981,17032,11.26,21,0.3269,0,0
15,5,31,1505,1960,379,0.833,76,37,1780,745,12411,8.2,16,0.2472,0,0
15,6,1,1530,2040,399,0.7824,111,27,1768,736,10297,6.81,16,0.2414,0,0
15,6,2,1397,2015,522,0.8447,96,50,1983,987,17216,11.38,21,0.3227,1,96
15,6,3,1481,1955,384,0.8101,90,35,1287,128,1095,0.72,1,0.0522,0,0
18,4,23,1492,1954,399,0.8636,63,39,3000,1283,10047,7.42,11,0.2617,0,0
18,4,24,1499,1985,428,0.8807,58,40,3572,2020,15358,11.35,30,0.3391,0,0
18,4,25,1539,2025,433,0.8909,53,34,3330,1759,13353,9.9,10,0.3183,0,0
18,4,26,1497,1910,354,0.8571,59,28,3083,1405,10482,7.85,7,0.2545,0,0
18,4,27,1643,2019,336,0.8936,40,26,3482,1905,14122,10.43,18,0.3191,0,0
18,4,28,1343,1429,18,0.2093,52,0,4157,2814,20583,15.21,16,0.4913,0,0
18,4,29,1537,2013,188,0.395,231,0,3031,1476,10560,7.93,10,0.1853,0,0
18,4,30,1472,2019,474,0.8665,73,37,2839,1181,8141,6.02,1,0.2124,0,0
18,5,1,1539,2001,399,0.8636,63,38,2735,1087,9015,6.66,6,0.226,0,0
18,5,2,1518,2009,427,0.8697,64,24,3014,1361,9431,6.97,4,0.2605,0,0
18,5,3,1501,1987,411,0.8457,75,29,2967,1312,8611,6.36,5,0.2642,0,0
18,5,4,1467,1873,375,0.9236,31,29,2977,1289,10544,7.79,18,0.2283,0,0
18,5,5,1563,2107,467,0.8585,77,39,3417,1973,12563,9.36,12,0.3652,0,0
18,5,6,1486,2095,536,0.8801,73,36,2450,744,4634,3.42,4,0.1806,0,0
18,5,7,1471,2010,476,0.8831,63,44,2752,1052,6452,4.75,2,0.232,0,0
18,5,8,1480,1978,447,0.8976,51,29,2969,1262,9088,6.72,4,0.2605,0,0
18,5,9,1512,2010,445,0.8936,53,43,2814,1133,7953,5.88,3,0.2344,0,0
18,5,10,1501,1877,341,0.9069,35,25,2818,1162,8379,6.19,3,0.2375,0,0
18,5,11,1434,2069,544,0.8567,91,24,4440,3124,19050,14.08,42,0.4695,0,0
18,5,12,1643,2058,368,0.8867,47,27,3304,1758,11974,8.85,31,0.4362,1,65
18,5,13,1550,2015,400,0.8602,65,34,2845,1274,8923,6.59,19,0.2417,0,0
18,5,14,1518,2039,154,0.2956,367,1,2842,1185,9732,7.24,9,0.2223,0,0
18,5,15,1483,1985,431,0.8586,71,31,2849,1155,6975,5.15,2,0.2359,0,0
18,5,16,1594,2040,373,0.8363,73,32,3165,1560,11737,8.67,5,0.3131,0,0
18,5,17,1535,1997,397,0.8593,65,39,3328,1707,12903,9.54,6,0.3116,0,0
18,5,18,1504,1975,409,0.8684,62,36,3189,1613,10661,7.88,8,0.2983,0,0
18,5,19,1599,2094,430,0.8687,65,44,3273,1711,10276,7.59,9,0.3258,0,0
18,5,20,1486,2020,461,0.8633,73,41,2444,718,5255,3.88,5,0.1681,0,0
18,5,21,1564,2057,443,0.8986,50,43,2764,1046,6935,5.12,5,0.2117,0,0
18,5,22,1502,2020,408,0.7876,110,32,2747,1024,7997,5.91,4,0.2025,0,0
18,5,23,1521,2008,425,0.8727,62,26,2899,1206,8271,6.11,5,0.2384,0,0
18,5,24,1531,2016,403,0.8309,82,30,3036,1363,12119,8.96,12,0.2474,0,0
18,5,25,1472,2006,460,0.8614,74,36,3198,1547,11466,8.47,6,0.2981,0,0
18,5,26,1828,2095,217,0.8127,50,24,3888,2439,16812,12.42,15,0.4587,1,191
18,5,27,1527,2027,438,0.876,62,38,2264,485,2314,1.71,2,0.1189,0,0
18,5,28,1544,2023,438,0.9144,41,29,3046,1341,13260,9.8,6,0.2264,0,0
18,5,29,1492,2013,456,0.8752,65,38,3093,1393,11884,8.78,7,0.2401,0,0
18,5,30,1463,1907,375,0.8446,69,35,2761,1081,8045,5.95,5,0.2207,0,0
18,5,31,1530,2004,414,0.8734,60,41,2847,1181,9173,6.78,11,0.2297,0,0
18,6,1,1558,1966,353,0.8652,55,32,2756,1086,6675,4.93,2,0.2265,0,0
18,6,2,1528,2012,414,0.8554,70,37,3088,1472,9710,7.18,12,0.272,0,0
18,6,3,1497,2019,447,0.8563,75,49,2564,843,7476,5.52,1,0.1717,1,49
19,4,23,1449,1992,465,0.8564,78,33,3084,1687,17138,13.54,17,0.3002,0,0
19,4,24,1476,1919,382,0.8623,61,27,2602,1102,10963,7.89,12,0.2428,0,0
19,4,25,1524,2005,423,0.8794,58,36,2920,1457,14932,10.97,10,0.2615,0,0
19,4,26,1489,1927,386,0.8813,52,30,3055,1657,15887,11.4,20,0.326,0,0
19,4,27,1586,1861,230,0.8364,45,18,2684,1183,8439,6.03,7,0.2828,1,118
19,4,28,1649,2006,320,0.8964,37,24,2766,1332,10053,7.18,9,0.271,0,0
